event_id,magnitude,avg_magnitude,std_magnitude,peak_acceleration,duration_ms,sample_count,sta_lta_ratio,label
146,1.616588,0.102448,0.30504,1.616588,54900.0,550.0,79.1893,earthquake
147,1.46511,0.098683,0.276185,1.46511,54900.0,550.0,55.8031,earthquake
148,0.668342,0.063418,0.143028,0.668342,54900.0,550.0,26.644,earthquake
149,1.247861,0.090301,0.244543,1.247861,54900.0,550.0,47.6375,earthquake
150,1.334225,0.087418,0.245697,1.334225,54900.0,550.0,60.1537,earthquake
151,1.828011,0.106365,0.33063,1.828011,54900.0,550.0,112.4025,earthquake
152,0.561236,0.049648,0.12695,0.561236,54900.0,550.0,44.5351,earthquake
153,1.183224,0.079668,0.21365,1.183224,54900.0,550.0,47.3768,earthquake
154,0.733635,0.062737,0.15169,0.733635,54900.0,550.0,33.1443,earthquake
155,0.64912,0.063749,0.138225,0.64912,54900.0,550.0,23.7665,earthquake
156,0.929101,0.070978,0.181186,0.929101,54900.0,550.0,39.7514,earthquake
157,1.525793,0.100635,0.28635,1.525793,54900.0,550.0,58.7048,earthquake
158,1.238954,0.079553,0.232218,1.238954,54900.0,550.0,77.9776,earthquake
159,1.272937,0.084097,0.244987,1.272937,54900.0,550.0,76.0831,earthquake
160,1.536603,0.094896,0.265628,1.536603,54900.0,550.0,54.6531,earthquake
161,0.945917,0.072214,0.178342,0.945917,54900.0,550.0,34.6679,earthquake
162,0.941093,0.06659,0.182017,0.941093,54900.0,550.0,56.17,earthquake
163,0.499286,0.047609,0.115493,0.499286,54900.0,550.0,36.1005,earthquake
164,1.030352,0.073927,0.209847,1.030352,54900.0,550.0,68.3434,earthquake
165,1.697249,0.10898,0.325666,1.697249,54900.0,550.0,85.7607,earthquake
166,1.578897,0.105238,0.301402,1.578897,54900.0,550.0,61.9578,earthquake
167,1.789497,0.108589,0.318324,1.789497,54900.0,550.0,67.3757,earthquake
168,0.679762,0.053048,0.144805,0.679762,54900.0,550.0,62.0508,earthquake
169,0.54201,0.05358,0.116591,0.54201,54900.0,550.0,24.4806,earthquake
170,0.995944,0.072277,0.180883,0.995944,54900.0,550.0,36.5531,earthquake
171,0.698126,0.065822,0.150942,0.698126,54900.0,550.0,27.8957,earthquake
172,1.06937,0.07426,0.200972,1.06937,54900.0,550.0,49.4967,earthquake
173,1.108858,0.08537,0.214465,1.108858,54900.0,550.0,35.2845,earthquake
174,1.157947,0.074063,0.216101,1.157947,54900.0,550.0,81.8163,earthquake
175,1.415453,0.091834,0.256082,1.415453,54900.0,550.0,54.0673,earthquake
176,0.958047,0.073464,0.185491,0.958047,54900.0,550.0,36.9591,earthquake
177,0.684361,0.061942,0.14617,0.684361,54900.0,550.0,31.1418,earthquake
178,0.794271,0.071364,0.159982,0.794271,54900.0,550.0,25.7226,earthquake
179,0.90278,0.076327,0.181312,0.90278,54900.0,550.0,30.1112,earthquake
180,0.98998,0.072363,0.180435,0.98998,54900.0,550.0,35.7229,earthquake
181,1.694055,0.114878,0.321303,1.694055,54900.0,550.0,52.7446,earthquake
182,1.412866,0.09488,0.274776,1.412866,54900.0,550.0,70.2237,earthquake
183,1.60455,0.095662,0.292058,1.60455,54900.0,550.0,102.0655,earthquake
184,1.386367,0.088047,0.25899,1.386367,54900.0,550.0,77.386,earthquake
185,1.260762,0.096622,0.256619,1.260762,54900.0,550.0,44.1188,earthquake
186,1.633125,0.104913,0.309993,1.633125,54900.0,550.0,78.5955,earthquake
187,1.539636,0.096245,0.284448,1.539636,54900.0,550.0,80.4649,earthquake
188,1.272565,0.088,0.253177,1.272565,54900.0,550.0,70.2851,earthquake
189,1.039233,0.081931,0.197046,1.039233,54900.0,550.0,30.403,earthquake
190,1.188681,0.084473,0.236385,1.188681,54900.0,550.0,58.3361,earthquake
191,0.947622,0.072392,0.196344,0.947622,54900.0,550.0,55.2122,earthquake
192,0.680888,0.059123,0.146051,0.680888,54900.0,550.0,36.868,earthquake
193,1.168757,0.079606,0.225482,1.168757,54900.0,550.0,62.4768,earthquake
194,0.96397,0.078397,0.190213,0.96397,54900.0,550.0,32.0053,earthquake
195,1.033276,0.079609,0.202693,1.033276,54900.0,550.0,38.3139,earthquake
196,1.601307,0.109945,0.306544,1.601307,54900.0,550.0,53.5889,earthquake
197,1.689994,0.105269,0.301668,1.689994,54900.0,550.0,60.5843,earthquake
198,1.732757,0.108154,0.318553,1.732757,54900.0,550.0,75.9894,earthquake
199,1.19846,0.08317,0.230757,1.19846,54900.0,550.0,56.6329,earthquake
200,0.779982,0.063795,0.162418,0.779982,54900.0,550.0,40.7466,earthquake
201,1.436497,0.091648,0.276171,1.436497,54900.0,550.0,96.1741,earthquake
202,0.856945,0.073737,0.172274,0.856945,54900.0,550.0,28.5436,earthquake
203,0.846743,0.069822,0.169311,0.846743,54900.0,550.0,33.433,earthquake
204,1.09579,0.076534,0.220866,1.09579,54900.0,550.0,77.05,earthquake
205,1.548066,0.105016,0.291684,1.548066,54900.0,550.0,53.8304,earthquake
206,1.099891,0.079732,0.209533,1.099891,54900.0,550.0,44.3485,earthquake
207,1.600216,0.105418,0.289611,1.600216,54900.0,550.0,50.1314,earthquake
208,1.693755,0.098785,0.306467,1.693755,54900.0,550.0,115.2606,earthquake
209,0.533973,0.047803,0.116452,0.533973,54900.0,550.0,36.4943,earthquake
210,1.217796,0.088321,0.249219,1.217796,54900.0,550.0,61.1209,earthquake
211,1.072616,0.079926,0.210687,1.072616,54900.0,550.0,44.3432,earthquake
212,0.474571,0.052942,0.112043,0.474571,54900.0,550.0,22.8051,earthquake
213,1.310514,0.083961,0.243558,1.310514,54900.0,550.0,75.1867,earthquake
214,1.28475,0.088842,0.244255,1.28475,54900.0,550.0,51.1325,earthquake
215,0.626457,0.059287,0.143845,0.626457,54900.0,550.0,35.0063,earthquake
216,1.76529,0.111854,0.338397,1.76529,54900.0,550.0,87.2669,earthquake
217,1.241157,0.080261,0.235892,1.241157,54900.0,550.0,83.004,earthquake
218,0.874663,0.071181,0.176756,0.874663,54900.0,550.0,35.3294,earthquake
219,1.247127,0.081342,0.238887,1.247127,54900.0,550.0,85.2716,earthquake
220,1.501978,0.094755,0.284975,1.501978,54900.0,550.0,89.3474,earthquake
221,1.651252,0.113193,0.317176,1.651252,54900.0,550.0,55.2106,earthquake
222,0.966657,0.072988,0.186309,0.966657,54900.0,550.0,39.4797,earthquake
223,1.195866,0.08011,0.237798,1.195866,54900.0,550.0,92.7528,earthquake
224,1.707692,0.1068,0.299875,1.707692,54900.0,550.0,54.7414,earthquake
225,0.985775,0.070294,0.191556,0.985775,54900.0,550.0,55.3128,earthquake
226,1.183068,0.078182,0.233674,1.183068,54900.0,550.0,94.4793,earthquake
227,1.778013,0.107519,0.309908,1.778013,54900.0,550.0,61.9055,earthquake
228,0.629332,0.062699,0.13505,0.629332,54900.0,550.0,23.2662,earthquake
229,0.695362,0.05709,0.144785,0.695362,54900.0,550.0,42.0825,earthquake
230,0.722693,0.058722,0.153534,0.722693,54900.0,550.0,46.9782,earthquake
231,0.82206,0.067316,0.160538,0.82206,54900.0,550.0,31.2095,earthquake
232,1.738269,0.11672,0.329943,1.738269,54900.0,550.0,53.0993,earthquake
233,1.245538,0.091388,0.238284,1.245538,54900.0,550.0,40.0492,earthquake
234,1.82856,0.10141,0.317086,1.82856,54900.0,550.0,119.5225,earthquake
235,0.666242,0.06351,0.140586,0.666242,54900.0,550.0,25.1604,earthquake
236,1.339359,0.083331,0.249932,1.339359,54900.0,550.0,92.7912,earthquake
237,0.803677,0.067715,0.16882,0.803677,54900.0,550.0,36.4871,earthquake
238,0.773964,0.058421,0.15511,0.773964,54900.0,550.0,50.9864,earthquake
239,1.593189,0.108362,0.302903,1.593189,54900.0,550.0,52.4803,earthquake
240,0.972049,0.073201,0.192612,0.972049,54900.0,550.0,45.4869,earthquake
241,1.529628,0.096386,0.291854,1.529628,54900.0,550.0,101.7063,earthquake
242,1.394498,0.086011,0.260883,1.394498,54900.0,550.0,103.6391,earthquake
243,0.975189,0.078721,0.189749,0.975189,54900.0,550.0,31.1864,earthquake
244,0.965085,0.064948,0.184646,0.965085,54900.0,550.0,73.1838,earthquake
245,1.346796,0.086799,0.253449,1.346796,54900.0,550.0,71.4962,earthquake
246,1.606965,0.102488,0.286277,1.606965,54900.0,550.0,52.3807,earthquake
247,0.690437,0.066761,0.149566,0.690437,54900.0,550.0,25.9088,earthquake
248,1.729481,0.104628,0.318538,1.729481,54900.0,550.0,98.7064,earthquake
249,1.16977,0.086303,0.233657,1.16977,54900.0,550.0,49.293,earthquake
250,1.225753,0.082431,0.242967,1.225753,54900.0,550.0,89.3648,earthquake
251,0.813599,0.071587,0.167509,0.813599,54900.0,550.0,29.3659,earthquake
252,1.867979,0.104904,0.318069,1.867979,54900.0,550.0,90.0371,earthquake
253,0.915229,0.069954,0.188408,0.915229,54900.0,550.0,51.8049,earthquake
254,0.746898,0.068865,0.155747,0.746898,54900.0,550.0,26.3743,earthquake
255,1.055146,0.07303,0.208925,1.055146,54900.0,550.0,72.3036,earthquake
256,0.657982,0.056975,0.145151,0.657982,54900.0,550.0,42.631,earthquake
257,1.263902,0.091438,0.235462,1.263902,54900.0,550.0,37.6193,earthquake
258,1.376087,0.094481,0.256863,1.376087,54900.0,550.0,47.6497,earthquake
259,1.488783,0.095666,0.284464,1.488783,54900.0,550.0,83.1483,earthquake
260,1.677212,0.112161,0.308732,1.677212,54900.0,550.0,47.9699,earthquake
261,0.73706,0.064888,0.156916,0.73706,54900.0,550.0,33.794,earthquake
262,1.568168,0.101891,0.303082,1.568168,54900.0,550.0,84.6883,earthquake
263,0.763847,0.065814,0.158868,0.763847,54900.0,550.0,32.7208,earthquake
264,0.553682,0.055521,0.12754,0.553682,54900.0,550.0,29.0239,earthquake
265,1.768986,0.114974,0.324968,1.768986,54900.0,550.0,53.7038,earthquake
266,0.782329,0.070508,0.162805,0.782329,54900.0,550.0,28.0952,earthquake
267,0.83121,0.067299,0.170579,0.83121,54900.0,550.0,39.7921,earthquake
268,0.773301,0.066521,0.162933,0.773301,54900.0,550.0,34.4076,earthquake
269,0.808941,0.0697,0.169791,0.808941,54900.0,550.0,33.786,earthquake
270,0.674757,0.060715,0.139214,0.674757,54900.0,550.0,27.8616,earthquake
271,1.295088,0.081451,0.242994,1.295088,54900.0,550.0,96.2149,earthquake
272,1.326933,0.089249,0.251493,1.326933,54900.0,550.0,61.0252,earthquake
273,0.649975,0.060314,0.143207,0.649975,54900.0,550.0,32.0727,earthquake
274,1.920233,0.117742,0.339498,1.920233,54900.0,550.0,60.2244,earthquake
275,0.606929,0.056843,0.13429,0.606929,54900.0,550.0,31.7014,earthquake
276,0.68699,0.064402,0.145103,0.68699,54900.0,550.0,26.7234,earthquake
277,1.205396,0.073791,0.215391,1.205396,54900.0,550.0,79.5218,earthquake
278,0.927127,0.07094,0.193076,0.927127,54900.0,550.0,54.1079,earthquake
279,0.991127,0.075612,0.193875,0.991127,54900.0,550.0,39.3007,earthquake
280,1.259611,0.08815,0.234744,1.259611,54900.0,550.0,44.3361,earthquake
281,1.306753,0.086043,0.248431,1.306753,54900.0,550.0,72.9032,earthquake
282,0.628744,0.060524,0.134775,0.628744,54900.0,550.0,25.5885,earthquake
283,1.267665,0.083485,0.23737,1.267665,54900.0,550.0,63.5286,earthquake
284,0.730544,0.06551,0.157296,0.730544,54900.0,550.0,32.7729,earthquake
285,1.026977,0.082701,0.205359,1.026977,54900.0,550.0,33.8567,earthquake
286,1.540599,0.096687,0.290842,1.540599,54900.0,550.0,95.789,earthquake
287,1.713259,0.105656,0.298551,1.713259,54900.0,550.0,55.2692,earthquake
288,1.107654,0.085292,0.210804,1.107654,54900.0,550.0,33.3529,earthquake
289,1.588042,0.103834,0.310669,1.588042,54900.0,550.0,86.6984,earthquake
290,1.614184,0.103284,0.308729,1.614184,54900.0,550.0,84.779,earthquake
291,0.833608,0.071238,0.175807,0.833608,54900.0,550.0,35.1765,earthquake
292,1.779966,0.116947,0.333099,1.779966,54900.0,550.0,56.0627,earthquake
293,0.949805,0.068441,0.182302,0.949805,54900.0,550.0,49.7874,earthquake
294,1.748595,0.111803,0.334439,1.748595,54900.0,550.0,82.2294,earthquake
295,1.066772,0.071627,0.207112,1.066772,54900.0,550.0,79.4992,earthquake
296,1.37445,0.095361,0.250427,1.37445,54900.0,550.0,40.5913,earthquake
297,1.609014,0.110597,0.316556,1.609014,54900.0,550.0,62.4898,earthquake
298,0.716518,0.066381,0.152795,0.716518,54900.0,550.0,27.8953,earthquake
299,1.886836,0.11501,0.333734,1.886836,54900.0,550.0,64.1508,earthquake
300,0.558847,0.060458,0.126771,0.558847,54900.0,550.0,21.9352,earthquake
301,1.122068,0.077153,0.222878,1.122068,54900.0,550.0,73.6216,earthquake
302,0.933502,0.065735,0.184932,0.933502,54900.0,550.0,67.3874,earthquake
303,1.684284,0.105694,0.31726,1.684284,54900.0,550.0,80.3706,earthquake
304,1.538687,0.094036,0.28274,1.538687,54900.0,550.0,87.6276,earthquake
305,0.881063,0.064975,0.181919,0.881063,54900.0,550.0,66.2082,earthquake
306,1.726563,0.104793,0.319301,1.726563,54900.0,550.0,92.3905,earthquake
307,1.506026,0.101973,0.285556,1.506026,54900.0,550.0,56.1289,earthquake
308,1.386185,0.090609,0.265533,1.386185,54900.0,550.0,77.3421,earthquake
309,1.476935,0.099442,0.279153,1.476935,54900.0,550.0,53.8337,earthquake
310,1.268553,0.089618,0.245146,1.268553,54900.0,550.0,51.7082,earthquake
311,1.760287,0.113273,0.326673,1.760287,54900.0,550.0,62.736,earthquake
312,1.925174,0.119428,0.341391,1.925174,54900.0,550.0,60.5988,earthquake
313,1.646128,0.110544,0.301571,1.646128,54900.0,550.0,46.1173,earthquake
314,0.78174,0.065685,0.166878,0.78174,54900.0,550.0,40.8865,earthquake
315,1.064406,0.073432,0.203274,1.064406,54900.0,550.0,56.8928,earthquake
316,0.636447,0.063419,0.13322,0.636447,54900.0,550.0,21.8598,earthquake
317,1.018116,0.07955,0.20449,1.018116,54900.0,550.0,40.0544,earthquake
318,0.829544,0.071326,0.170145,0.829544,54900.0,550.0,30.9732,earthquake
319,1.151123,0.083097,0.218753,1.151123,54900.0,550.0,43.0823,earthquake
320,1.31048,0.084657,0.248514,1.31048,54900.0,550.0,77.2812,earthquake
321,1.186198,0.077492,0.227762,1.186198,54900.0,550.0,84.4317,earthquake
322,1.715169,0.106786,0.328734,1.715169,54900.0,550.0,110.4414,earthquake
323,0.725511,0.056767,0.14823,0.725511,54900.0,550.0,46.7539,earthquake
324,1.404337,0.091827,0.269524,1.404337,54900.0,550.0,82.7468,earthquake
325,1.864317,0.109676,0.320407,1.864317,54900.0,550.0,69.8971,earthquake
326,1.657009,0.106075,0.303551,1.657009,54900.0,550.0,58.5203,earthquake
327,1.296506,0.087683,0.239771,1.296506,54900.0,550.0,52.4632,earthquake
328,1.044125,0.072428,0.202188,1.044125,54900.0,550.0,61.4278,earthquake
329,0.615734,0.058419,0.134033,0.615734,54900.0,550.0,28.5806,earthquake
330,1.470149,0.09168,0.276988,1.470149,54900.0,550.0,99.9281,earthquake
331,1.797429,0.106122,0.330588,1.797429,54900.0,550.0,119.0658,earthquake
332,1.527116,0.091727,0.278792,1.527116,54900.0,550.0,99.8712,earthquake
333,1.282446,0.093361,0.240919,1.282446,54900.0,550.0,37.8323,earthquake
334,1.402806,0.089981,0.266632,1.402806,54900.0,550.0,79.9534,earthquake
335,1.442056,0.089838,0.27042,1.442056,54900.0,550.0,95.6917,earthquake
336,0.76158,0.060884,0.160594,0.76158,54900.0,550.0,49.1336,earthquake
337,0.799283,0.057524,0.161819,0.799283,54900.0,550.0,70.6712,earthquake
338,0.556117,0.050975,0.120881,0.556117,54900.0,550.0,32.436,earthquake
339,1.387194,0.102331,0.272906,1.387194,54900.0,550.0,43.6084,earthquake
